"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_STATE_ABR","MONTH",
"HP","America West Airlines Inc.",12892,"LAX","CA",11109,"COS","CO",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",11292,"DEN","CO",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",11540,"ELP","TX",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",12278,"ICT","KS",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",12889,"LAS","NV",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",13029,"LNK","NE",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",13158,"MAF","TX",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",14107,"PHX","AZ",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",14288,"PUB","CO",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",14570,"RNO","NV",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",14747,"SEA","WA",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",14831,"SJC","CA",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",14869,"SLC","UT",4,
"HP","America West Airlines Inc.",12892,"LAX","CA",15376,"TUS","AZ",4,
"HP","America West Airlines Inc.",12896,"LBB","TX",13158,"MAF","TX",4,
"HP","America West Airlines Inc.",12896,"LBB","TX",13891,"ONT","CA",4,
"HP","America West Airlines Inc.",12896,"LBB","TX",14107,"PHX","AZ",4,
"HP","America West Airlines Inc.",12896,"LBB","TX",14893,"SMF","CA",4,
"HP","America West Airlines Inc.",12953,"LGA","NY",12892,"LAX","CA",4,
"HP","America West Airlines Inc.",12953,"LGA","NY",13871,"OMA","NE",4,
"HP","America West Airlines Inc.",12953,"LGA","NY",14107,"PHX","AZ",4,
"HP","America West Airlines Inc.",12954,"LGB","CA",10140,"ABQ","NM",4,
"HP","America West Airlines Inc.",12954,"LGB","CA",12266,"IAH","TX",4,
"HP","America West Airlines Inc.",12954,"LGB","CA",12889,"LAS","NV",4,
"HP","America West Airlines Inc.",12954,"LGB","CA",14107,"PHX","AZ",4,
"HP","America West Airlines Inc.",13796,"OAK","CA",11423,"DSM","IA",5,
"HP","America West Airlines Inc.",13796,"OAK","CA",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",13796,"OAK","CA",12892,"LAX","CA",5,
"HP","America West Airlines Inc.",13796,"OAK","CA",12896,"LBB","TX",5,
"HP","America West Airlines Inc.",13796,"OAK","CA",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",13796,"OAK","CA",14908,"SNA","CA",5,
"HP","America West Airlines Inc.",13796,"OAK","CA",15376,"TUS","AZ",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",10821,"BWI","MD",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",11278,"DCA","VA",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",11423,"DSM","IA",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",12892,"LAX","CA",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",12953,"LGA","NY",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",13198,"MCI","MO",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",13367,"MLI","IL",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",13871,"OMA","NE",15376,"TUS","AZ",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",10140,"ABQ","NM",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",11292,"DEN","CO",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",12478,"JFK","NY",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",13198,"MCI","MO",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",13367,"MLI","IL",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",13796,"OAK","CA",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",14683,"SAT","TX",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",14869,"SLC","UT",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",14893,"SMF","CA",5,
"HP","America West Airlines Inc.",13891,"ONT","CA",15376,"TUS","AZ",5,
"HP","America West Airlines Inc.",13930,"ORD","IL",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",13930,"ORD","IL",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",13930,"ORD","IL",14679,"SAN","CA",5,
"HP","America West Airlines Inc.",13930,"ORD","IL",14908,"SNA","CA",5,
"HP","America West Airlines Inc.",14057,"PDX","OR",10140,"ABQ","NM",5,
"HP","America West Airlines Inc.",14057,"PDX","OR",11423,"DSM","IA",5,
"HP","America West Airlines Inc.",14057,"PDX","OR",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14057,"PDX","OR",13198,"MCI","MO",5,
"HP","America West Airlines Inc.",14057,"PDX","OR",13871,"OMA","NE",5,
"HP","America West Airlines Inc.",14057,"PDX","OR",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",14057,"PDX","OR",14570,"RNO","NV",5,
"HP","America West Airlines Inc.",14057,"PDX","OR",14683,"SAT","TX",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",10140,"ABQ","NM",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",16440,"AUS","TX",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",10713,"BOI","ID",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",10721,"BOS","MA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",10800,"BUR","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",10821,"BWI","MD",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11003,"CID","IA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11109,"COS","CO",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11278,"DCA","VA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11292,"DEN","CO",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11413,"DRO","CO",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11423,"DSM","IA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11540,"ELP","TX",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11618,"EWR","NJ",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11638,"FAT","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11695,"FLG","AZ",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11869,"GCN","AZ",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",11921,"GJT","CO",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12173,"HNL","HI",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12266,"IAH","TX",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12278,"ICT","KS",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12478,"JFK","NY",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12892,"LAX","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12896,"LBB","TX",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12953,"LGA","NY",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",12954,"LGB","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13029,"LNK","NE",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13158,"MAF","TX",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13198,"MCI","MO",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13367,"MLI","IL",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13487,"MSP","MN",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13796,"OAK","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13871,"OMA","NE",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13891,"ONT","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",13930,"ORD","IL",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14057,"PDX","OR",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14262,"PSP","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14288,"PUB","CO",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14570,"RNO","NV",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14679,"SAN","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14683,"SAT","TX",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14747,"SEA","WA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14771,"SFO","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14831,"SJC","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14869,"SLC","UT",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14893,"SMF","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",14908,"SNA","CA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",15048,"SUX","IA",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",15376,"TUS","AZ",5,
"HP","America West Airlines Inc.",14107,"PHX","AZ",16218,"YUM","AZ",5,
"HP","America West Airlines Inc.",14162,"PMD","CA",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14262,"PSP","CA",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14262,"PSP","CA",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",14288,"PUB","CO",11109,"COS","CO",5,
"HP","America West Airlines Inc.",14288,"PUB","CO",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14288,"PUB","CO",12892,"LAX","CA",5,
"HP","America West Airlines Inc.",14288,"PUB","CO",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",14288,"PUB","CO",14679,"SAN","CA",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",10800,"BUR","CA",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",11423,"DSM","IA",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",12892,"LAX","CA",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",13487,"MSP","MN",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",13871,"OMA","NE",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",14057,"PDX","OR",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",14679,"SAN","CA",5,
"HP","America West Airlines Inc.",14570,"RNO","NV",14747,"SEA","WA",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",10713,"BOI","ID",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",10821,"BWI","MD",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",11003,"CID","IA",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",11292,"DEN","CO",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",11423,"DSM","IA",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",11540,"ELP","TX",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",12478,"JFK","NY",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",13930,"ORD","IL",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",14570,"RNO","NV",5,
"HP","America West Airlines Inc.",14679,"SAN","CA",15376,"TUS","AZ",5,
"HP","America West Airlines Inc.",14683,"SAT","TX",16440,"AUS","TX",5,
"HP","America West Airlines Inc.",14683,"SAT","TX",10800,"BUR","CA",5,
"HP","America West Airlines Inc.",14683,"SAT","TX",11292,"DEN","CO",5,
"HP","America West Airlines Inc.",14683,"SAT","TX",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14683,"SAT","TX",13891,"ONT","CA",5,
"HP","America West Airlines Inc.",14683,"SAT","TX",14057,"PDX","OR",5,
"HP","America West Airlines Inc.",14683,"SAT","TX",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",14689,"SBA","CA",11869,"GCN","AZ",5,
"HP","America West Airlines Inc.",14689,"SBA","CA",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",12266,"IAH","TX",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",12892,"LAX","CA",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",13367,"MLI","IL",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",13871,"OMA","NE",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",14570,"RNO","NV",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",14679,"SAN","CA",5,
"HP","America West Airlines Inc.",14747,"SEA","WA",15376,"TUS","AZ",5,
"HP","America West Airlines Inc.",14771,"SFO","CA",16440,"AUS","TX",5,
"HP","America West Airlines Inc.",14771,"SFO","CA",12889,"LAS","NV",5,
"HP","America West Airlines Inc.",14771,"SFO","CA",14107,"PHX","AZ",5,
"HP","America West Airlines Inc.",10721,"BOS","MA",14107,"PHX","AZ",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",10140,"ABQ","NM",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",11278,"DCA","VA",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",12278,"ICT","KS",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",12889,"LAS","NV",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",13198,"MCI","MO",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",14057,"PDX","OR",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",14107,"PHX","AZ",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",14570,"RNO","NV",6,
"HP","America West Airlines Inc.",10800,"BUR","CA",14683,"SAT","TX",6,
"HP","America West Airlines Inc.",10821,"BWI","MD",11618,"EWR","NJ",6,
"HP","America West Airlines Inc.",10821,"BWI","MD",12889,"LAS","NV",6,
"HP","America West Airlines Inc.",10821,"BWI","MD",14107,"PHX","AZ",6,
"HP","America West Airlines Inc.",14747,"SEA","WA",16440,"AUS","TX",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",12266,"IAH","TX",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",12889,"LAS","NV",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",13198,"MCI","MO",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",13871,"OMA","NE",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",13891,"ONT","CA",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",14107,"PHX","AZ",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",14570,"RNO","NV",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",14679,"SAN","CA",10,
"HP","America West Airlines Inc.",14747,"SEA","WA",14683,"SAT","TX",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",10140,"ABQ","NM",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",16440,"AUS","TX",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",12889,"LAS","NV",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",12892,"LAX","CA",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",12954,"LGB","CA",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",13891,"ONT","CA",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",14107,"PHX","AZ",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",14683,"SAT","TX",10,
"HP","America West Airlines Inc.",14771,"SFO","CA",14908,"SNA","CA",10,
"HP","America West Airlines Inc.",14831,"SJC","CA",16440,"AUS","TX",10,
"HP","America West Airlines Inc.",14831,"SJC","CA",11413,"DRO","CO",10,
"HP","America West Airlines Inc.",14831,"SJC","CA",11921,"GJT","CO",10,
"HP","America West Airlines Inc.",14831,"SJC","CA",12889,"LAS","NV",10,
"HP","America West Airlines Inc.",14831,"SJC","CA",12892,"LAX","CA",10,
"HP","America West Airlines Inc.",14831,"SJC","CA",14107,"PHX","AZ",10,
"HP","America West Airlines Inc.",14831,"SJC","CA",15376,"TUS","AZ",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",16440,"AUS","TX",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",10713,"BOI","ID",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",12278,"ICT","KS",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",12889,"LAS","NV",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",12892,"LAX","CA",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",13891,"ONT","CA",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",14107,"PHX","AZ",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",14679,"SAN","CA",10,
"HP","America West Airlines Inc.",14869,"SLC","UT",14893,"SMF","CA",10,
"HP","America West Airlines Inc.",14893,"SMF","CA",10800,"BUR","CA",10,
"HP","America West Airlines Inc.",14893,"SMF","CA",12889,"LAS","NV",10,
"HP","America West Airlines Inc.",14893,"SMF","CA",12896,"LBB","TX",10,
"HP","America West Airlines Inc.",14893,"SMF","CA",13367,"MLI","IL",10,
"HP","America West Airlines Inc.",14893,"SMF","CA",14107,"PHX","AZ",10,
"HP","America West Airlines Inc.",14893,"SMF","CA",14869,"SLC","UT",10,
"HP","America West Airlines Inc.",14893,"SMF","CA",15376,"TUS","AZ",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",10140,"ABQ","NM",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",16440,"AUS","TX",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",11618,"EWR","NJ",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",12889,"LAS","NV",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",13198,"MCI","MO",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",13487,"MSP","MN",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",13930,"ORD","IL",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",14107,"PHX","AZ",10,
"HP","America West Airlines Inc.",14908,"SNA","CA",14570,"RNO","NV",10,
"HP","America West Airlines Inc.",15048,"SUX","IA",13029,"LNK","NE",10,
"HP","America West Airlines Inc.",15048,"SUX","IA",14057,"PDX","OR",10,
"HP","America West Airlines Inc.",15048,"SUX","IA",14107,"PHX","AZ",10,
"HP","America West Airlines Inc.",12478,"JFK","NY",12173,"HNL","HI",11,
"HP","America West Airlines Inc.",12478,"JFK","NY",12889,"LAS","NV",11,
"HP","America West Airlines Inc.",12478,"JFK","NY",14107,"PHX","AZ",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",10140,"ABQ","NM",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",16440,"AUS","TX",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",10561,"BFL","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",10713,"BOI","ID",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",10721,"BOS","MA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",10800,"BUR","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",10821,"BWI","MD",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11003,"CID","IA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11109,"COS","CO",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11292,"DEN","CO",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11298,"DFW","TX",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11413,"DRO","CO",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11423,"DSM","IA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11540,"ELP","TX",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11618,"EWR","NJ",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11638,"FAT","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11695,"FLG","AZ",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11869,"GCN","AZ",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",11921,"GJT","CO",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",12266,"IAH","TX",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",12278,"ICT","KS",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",12478,"JFK","NY",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",12892,"LAX","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",12954,"LGB","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",13198,"MCI","MO",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",13367,"MLI","IL",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",13487,"MSP","MN",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",13796,"OAK","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",13871,"OMA","NE",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",13891,"ONT","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",13930,"ORD","IL",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14057,"PDX","OR",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14107,"PHX","AZ",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14162,"PMD","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14262,"PSP","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14570,"RNO","NV",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14679,"SAN","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14689,"SBA","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14747,"SEA","WA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14771,"SFO","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14831,"SJC","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14869,"SLC","UT",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14893,"SMF","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",14908,"SNA","CA",11,
"HP","America West Airlines Inc.",12889,"LAS","NV",15376,"TUS","AZ",11,
"HP","America West Airlines Inc.",12892,"LAX","CA",10140,"ABQ","NM",11,
"HP","America West Airlines Inc.",12892,"LAX","CA",10713,"BOI","ID",11,
"HP","America West Airlines Inc.",12892,"LAX","CA",11003,"CID","IA",11,
"HP","America West Airlines Inc.",12892,"LAX","CA",11278,"DCA","VA",11,
